sector,technology,year,region,scenario_source,name_abcd,metric,production,technology_share,scope,percentage_of_initial_production_by_scope
automotive,ice,2028,vietnam,steps_2023,THACO Industries,target_steps,133488,0.9251497005988024,technology,0.1124
automotive,ice,2028,vietnam,steps_2023,Toyota Motor Corporation,projected,56000,0.875,technology,-0.0967741935483871
automotive,ice,2028,vietnam,steps_2023,Toyota Motor Corporation,target_steps,68968.8,0.8988645723639624,technology,0.11240000000000004
automotive,ice,2029,vietnam,nze_2023,Ford Motor Company,projected,51000,1,technology,0.02
automotive,ice,2029,vietnam,nze_2023,Ford Motor Company,target_nze_global,32260,0.5633950401676563,technology,-0.3548
automotive,ice,2029,vietnam,nze_2023,Hyundai Motor Company,projected,42000,1,technology,-0.06666666666666667
automotive,ice,2029,vietnam,nze_2023,Hyundai Motor Company,target_nze_global,29034,0.5633950401676563,technology,-0.3548
automotive,ice,2029,vietnam,nze_2023,THACO Industries,projected,130000,1,technology,0.08333333333333333
automotive,ice,2029,vietnam,nze_2023,THACO Industries,target_nze_global,77424,0.5633950401676563,technology,-0.3548
automotive,ice,2029,vietnam,nze_2023,Toyota Motor Corporation,projected,54000,0.84375,technology,-0.12903225806451613
automotive,ice,2029,vietnam,nze_2023,Toyota Motor Corporation,target_nze_global,40002.4,0.5405554414451423,technology,-0.3548
automotive,ice,2029,vietnam,pdp8_2023,Ford Motor Company,projected,51000,1,technology,0.02
automotive,ice,2029,vietnam,pdp8_2023,Ford Motor Company,target_pdp8_ndc,45160,0.7506648936170213,technology,-0.0968
automotive,ice,2029,vietnam,pdp8_2023,Hyundai Motor Company,projected,42000,1,technology,-0.06666666666666667
automotive,ice,2029,vietnam,pdp8_2023,Hyundai Motor Company,target_pdp8_ndc,40644,0.7506648936170213,technology,-0.0968
automotive,ice,2029,vietnam,pdp8_2023,THACO Industries,projected,130000,1,technology,0.08333333333333333
automotive,ice,2029,vietnam,pdp8_2023,THACO Industries,target_pdp8_ndc,108384,0.7506648936170213,technology,-0.0968
automotive,ice,2029,vietnam,pdp8_2023,Toyota Motor Corporation,projected,54000,0.84375,technology,-0.12903225806451613
automotive,ice,2029,vietnam,pdp8_2023,Toyota Motor Corporation,target_pdp8_ndc,55998.4,0.7253829094903521,technology,-0.09679999999999998
automotive,ice,2029,vietnam,steps_2023,Ford Motor Company,projected,51000,1,technology,0.02
automotive,ice,2029,vietnam,steps_2023,Ford Motor Company,target_steps,57420.00000000001,0.9125874125874126,technology,0.14840000000000014
automotive,ice,2029,vietnam,steps_2023,Hyundai Motor Company,projected,42000,1,technology,-0.06666666666666667
automotive,ice,2029,vietnam,steps_2023,Hyundai Motor Company,target_steps,51678.00000000001,0.9125874125874126,technology,0.14840000000000017
automotive,ice,2029,vietnam,steps_2023,THACO Industries,projected,130000,1,technology,0.08333333333333333
automotive,ice,2029,vietnam,steps_2023,THACO Industries,target_steps,137808,0.9125874125874126,technology,0.1484
automotive,ice,2029,vietnam,steps_2023,Toyota Motor Corporation,projected,54000,0.84375,technology,-0.12903225806451613
automotive,ice,2029,vietnam,steps_2023,Toyota Motor Corporation,target_steps,71200.8,0.887339109281064,technology,0.14840000000000006
automotive,ice,2030,vietnam,nze_2023,Ford Motor Company,projected,50000,1,technology,0
automotive,ice,2030,vietnam,nze_2023,Ford Motor Company,target_nze_global,27165,0.47520335869850433,technology,-0.4567
automotive,ice,2030,vietnam,nze_2023,Hyundai Motor Company,projected,40000,1,technology,-0.1111111111111111
automotive,ice,2030,vietnam,nze_2023,Hyundai Motor Company,target_nze_global,24448.5,0.47520335869850433,technology,-0.4567
automotive,ice,2030,vietnam,nze_2023,THACO Industries,projected,128000,1,technology,0.06666666666666667
automotive,ice,2030,vietnam,nze_2023,THACO Industries,target_nze_global,65196,0.47520335869850433,technology,-0.4567
automotive,ice,2030,vietnam,nze_2023,Toyota Motor Corporation,projected,50000,0.78125,technology,-0.1935483870967742
automotive,ice,2030,vietnam,nze_2023,Toyota Motor Corporation,target_nze_global,33684.6,0.4546774903286243,technology,-0.45670000000000005
automotive,ice,2030,vietnam,pdp8_2023,Ford Motor Company,projected,50000,1,technology,0
automotive,ice,2030,vietnam,pdp8_2023,Ford Motor Company,target_pdp8_ndc,40745,0.6707547946333031,technology,-0.1851
automotive,ice,2030,vietnam,pdp8_2023,Hyundai Motor Company,projected,40000,1,technology,-0.1111111111111111
automotive,ice,2030,vietnam,pdp8_2023,Hyundai Motor Company,target_pdp8_ndc,36670.5,0.6707547946333031,technology,-0.1851
automotive,ice,2030,vietnam,pdp8_2023,THACO Industries,projected,128000,1,technology,0.06666666666666667
automotive,ice,2030,vietnam,pdp8_2023,THACO Industries,target_pdp8_ndc,97788,0.6707547946333031,technology,-0.1851
automotive,ice,2030,vietnam,pdp8_2023,Toyota Motor Corporation,projected,50000,0.78125,technology,-0.1935483870967742
automotive,ice,2030,vietnam,pdp8_2023,Toyota Motor Corporation,target_pdp8_ndc,50523.799999999996,0.6467145735358495,technology,-0.18510000000000007
automotive,ice,2030,vietnam,steps_2023,Ford Motor Company,projected,50000,1,technology,0
automotive,ice,2030,vietnam,steps_2023,Ford Motor Company,target_steps,59085,0.9008919722497523,technology,0.1817
automotive,ice,2030,vietnam,steps_2023,Hyundai Motor Company,projected,40000,1,technology,-0.1111111111111111
automotive,ice,2030,vietnam,steps_2023,Hyundai Motor Company,target_steps,53176.5,0.9008919722497523,technology,0.1817
automotive,ice,2030,vietnam,steps_2023,THACO Industries,projected,128000,1,technology,0.06666666666666667
automotive,ice,2030,vietnam,steps_2023,THACO Industries,target_steps,141804,0.9008919722497523,technology,0.1817
automotive,ice,2030,vietnam,steps_2023,Toyota Motor Corporation,projected,50000,0.78125,technology,-0.1935483870967742
automotive,ice,2030,vietnam,steps_2023,Toyota Motor Corporation,target_steps,73265.4,0.8765334615853965,technology,0.18169999999999992
power,coalcap,2025,vietnam,nze_2023,EVN (Electricity of Vietnam),projected,12500,0.573394495412844,technology,0
power,coalcap,2025,vietnam,nze_2023,EVN (Electricity of Vietnam),target_nze_global,12500,0.37723322066634474,technology,0
power,coalcap,2025,vietnam,nze_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2025,vietnam,nze_2023,International Power Mong Duong,target_nze_global,1200,0.6578947368421053,technology,0
power,coalcap,2025,vietnam,nze_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2025,vietnam,nze_2023,Nghi Son Power LLC,target_nze_global,1200,0.6578947368421053,technology,0
power,coalcap,2025,vietnam,nze_2023,PVN Power Corporation,projected,600,0.125,technology,0
power,coalcap,2025,vietnam,nze_2023,PVN Power Corporation,target_nze_global,600,0.08223684210526316,technology,0
power,coalcap,2025,vietnam,nze_2023,Vinacomin Power JSC,projected,2600,1,technology,0
power,coalcap,2025,vietnam,nze_2023,Vinacomin Power JSC,target_nze_global,2600,0.6578947368421053,technology,0
power,coalcap,2025,vietnam,pdp8_2023,EVN (Electricity of Vietnam),projected,12500,0.573394495412844,technology,0
power,coalcap,2025,vietnam,pdp8_2023,EVN (Electricity of Vietnam),target_pdp8_ndc,12500,0.37723322066634474,technology,0
power,coalcap,2025,vietnam,pdp8_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2025,vietnam,pdp8_2023,International Power Mong Duong,target_pdp8_ndc,1200,0.6578947368421053,technology,0
power,coalcap,2025,vietnam,pdp8_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2025,vietnam,pdp8_2023,Nghi Son Power LLC,target_pdp8_ndc,1200,0.6578947368421053,technology,0
power,coalcap,2025,vietnam,pdp8_2023,PVN Power Corporation,projected,600,0.125,technology,0
power,coalcap,2025,vietnam,pdp8_2023,PVN Power Corporation,target_pdp8_ndc,600,0.08223684210526316,technology,0
power,coalcap,2025,vietnam,pdp8_2023,Vinacomin Power JSC,projected,2600,1,technology,0
power,coalcap,2025,vietnam,pdp8_2023,Vinacomin Power JSC,target_pdp8_ndc,2600,0.6578947368421053,technology,0
power,coalcap,2025,vietnam,steps_2023,EVN (Electricity of Vietnam),projected,12500,0.573394495412844,technology,0
power,coalcap,2025,vietnam,steps_2023,EVN (Electricity of Vietnam),target_steps,12500,0.37723322066634474,technology,0
power,coalcap,2025,vietnam,steps_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2025,vietnam,steps_2023,International Power Mong Duong,target_steps,1200,0.6578947368421053,technology,0
power,coalcap,2025,vietnam,steps_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2025,vietnam,steps_2023,Nghi Son Power LLC,target_steps,1200,0.6578947368421053,technology,0
power,coalcap,2025,vietnam,steps_2023,PVN Power Corporation,projected,600,0.125,technology,0
power,coalcap,2025,vietnam,steps_2023,PVN Power Corporation,target_steps,600,0.08223684210526316,technology,0
power,coalcap,2025,vietnam,steps_2023,Vinacomin Power JSC,projected,2600,1,technology,0
power,coalcap,2025,vietnam,steps_2023,Vinacomin Power JSC,target_steps,2600,0.6578947368421053,technology,0
power,coalcap,2026,vietnam,nze_2023,EVN (Electricity of Vietnam),projected,12500,0.5715592135345222,technology,0
power,coalcap,2026,vietnam,nze_2023,EVN (Electricity of Vietnam),target_nze_global,11250,0.3464523281596452,technology,-0.1
power,coalcap,2026,vietnam,nze_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2026,vietnam,nze_2023,International Power Mong Duong,target_nze_global,1080,0.625,technology,-0.1
power,coalcap,2026,vietnam,nze_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2026,vietnam,nze_2023,Nghi Son Power LLC,target_nze_global,1080,0.625,technology,-0.1
power,coalcap,2026,vietnam,nze_2023,PVN Power Corporation,projected,600,0.11764705882352941,technology,0
power,coalcap,2026,vietnam,nze_2023,PVN Power Corporation,target_nze_global,540,0.0696594427244582,technology,-0.1
power,coalcap,2026,vietnam,nze_2023,Vinacomin Power JSC,projected,2580,1,technology,-0.007692307692307693
power,coalcap,2026,vietnam,nze_2023,Vinacomin Power JSC,target_nze_global,2340,0.625,technology,-0.1
power,coalcap,2026,vietnam,pdp8_2023,EVN (Electricity of Vietnam),projected,12500,0.5715592135345222,technology,0
power,coalcap,2026,vietnam,pdp8_2023,EVN (Electricity of Vietnam),target_pdp8_ndc,12500,0.3727560088268623,technology,0
power,coalcap,2026,vietnam,pdp8_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2026,vietnam,pdp8_2023,International Power Mong Duong,target_pdp8_ndc,1200,0.6535947712418301,technology,0
power,coalcap,2026,vietnam,pdp8_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2026,vietnam,pdp8_2023,Nghi Son Power LLC,target_pdp8_ndc,1200,0.6535947712418301,technology,0
power,coalcap,2026,vietnam,pdp8_2023,PVN Power Corporation,projected,600,0.11764705882352941,technology,0
power,coalcap,2026,vietnam,pdp8_2023,PVN Power Corporation,target_pdp8_ndc,600,0.0764525993883792,technology,0
power,coalcap,2026,vietnam,pdp8_2023,Vinacomin Power JSC,projected,2580,1,technology,-0.007692307692307693
power,coalcap,2026,vietnam,pdp8_2023,Vinacomin Power JSC,target_pdp8_ndc,2600,0.6535947712418301,technology,0
power,coalcap,2026,vietnam,steps_2023,EVN (Electricity of Vietnam),projected,12500,0.5715592135345222,technology,0
power,coalcap,2026,vietnam,steps_2023,EVN (Electricity of Vietnam),target_steps,12750,0.38104061444666926,technology,0.02
power,coalcap,2026,vietnam,steps_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2026,vietnam,steps_2023,International Power Mong Duong,target_steps,1224,0.6623376623376623,technology,0.02
power,coalcap,2026,vietnam,steps_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2026,vietnam,steps_2023,Nghi Son Power LLC,target_steps,1224,0.6623376623376623,technology,0.02
power,coalcap,2026,vietnam,steps_2023,PVN Power Corporation,projected,600,0.11764705882352941,technology,0
power,coalcap,2026,vietnam,steps_2023,PVN Power Corporation,target_steps,612,0.08140462889066241,technology,0.02
power,coalcap,2026,vietnam,steps_2023,Vinacomin Power JSC,projected,2580,1,technology,-0.007692307692307693
power,coalcap,2026,vietnam,steps_2023,Vinacomin Power JSC,target_steps,2652,0.6623376623376623,technology,0.02
power,coalcap,2027,vietnam,nze_2023,EVN (Electricity of Vietnam),projected,12000,0.5597014925373134,technology,-0.04
power,coalcap,2027,vietnam,nze_2023,EVN (Electricity of Vietnam),target_nze_global,9625,0.2999657182036339,technology,-0.23
power,coalcap,2027,vietnam,nze_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2027,vietnam,nze_2023,International Power Mong Duong,target_nze_global,924,0.5661764705882353,technology,-0.23
power,coalcap,2027,vietnam,nze_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2027,vietnam,nze_2023,Nghi Son Power LLC,target_nze_global,924,0.5661764705882353,technology,-0.23
power,coalcap,2027,vietnam,nze_2023,PVN Power Corporation,projected,600,0.10344827586206896,technology,0
power,coalcap,2027,vietnam,nze_2023,PVN Power Corporation,target_nze_global,462,0.05543556515478762,technology,-0.23
power,coalcap,2027,vietnam,nze_2023,Vinacomin Power JSC,projected,2550,1,technology,-0.019230769230769232
power,coalcap,2027,vietnam,nze_2023,Vinacomin Power JSC,target_nze_global,2002,0.5661764705882353,technology,-0.23
power,coalcap,2027,vietnam,pdp8_2023,EVN (Electricity of Vietnam),projected,12000,0.5597014925373134,technology,-0.04
power,coalcap,2027,vietnam,pdp8_2023,EVN (Electricity of Vietnam),target_pdp8_ndc,12125,0.3606806080257013,technology,-0.03
power,coalcap,2027,vietnam,pdp8_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2027,vietnam,pdp8_2023,International Power Mong Duong,target_pdp8_ndc,1164,0.6423841059602649,technology,-0.03
power,coalcap,2027,vietnam,pdp8_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2027,vietnam,pdp8_2023,Nghi Son Power LLC,target_pdp8_ndc,1164,0.6423841059602649,technology,-0.03
power,coalcap,2027,vietnam,pdp8_2023,PVN Power Corporation,projected,600,0.10344827586206896,technology,0
power,coalcap,2027,vietnam,pdp8_2023,PVN Power Corporation,target_pdp8_ndc,582,0.06807017543859649,technology,-0.03
power,coalcap,2027,vietnam,pdp8_2023,Vinacomin Power JSC,projected,2550,1,technology,-0.019230769230769232
power,coalcap,2027,vietnam,pdp8_2023,Vinacomin Power JSC,target_pdp8_ndc,2522,0.6423841059602649,technology,-0.03
power,coalcap,2027,vietnam,steps_2023,EVN (Electricity of Vietnam),projected,12000,0.5597014925373134,technology,-0.04
power,coalcap,2027,vietnam,steps_2023,EVN (Electricity of Vietnam),target_steps,12875,0.38002892647362674,technology,0.03
power,coalcap,2027,vietnam,steps_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2027,vietnam,steps_2023,International Power Mong Duong,target_steps,1236,0.6602564102564102,technology,0.03
power,coalcap,2027,vietnam,steps_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2027,vietnam,steps_2023,Nghi Son Power LLC,target_steps,1236,0.6602564102564102,technology,0.03
power,coalcap,2027,vietnam,steps_2023,PVN Power Corporation,projected,600,0.10344827586206896,technology,0
power,coalcap,2027,vietnam,steps_2023,PVN Power Corporation,target_steps,618,0.07941403238242097,technology,0.03
power,coalcap,2027,vietnam,steps_2023,Vinacomin Power JSC,projected,2550,1,technology,-0.019230769230769232
power,coalcap,2027,vietnam,steps_2023,Vinacomin Power JSC,target_steps,2678,0.6602564102564102,technology,0.03
power,coalcap,2028,vietnam,nze_2023,EVN (Electricity of Vietnam),projected,11800,0.5537306428906617,technology,-0.056
power,coalcap,2028,vietnam,nze_2023,EVN (Electricity of Vietnam),target_nze_global,7500,0.23961661341853036,technology,-0.4
power,coalcap,2028,vietnam,nze_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2028,vietnam,nze_2023,International Power Mong Duong,target_nze_global,720,0.48,technology,-0.4
power,coalcap,2028,vietnam,nze_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2028,vietnam,nze_2023,Nghi Son Power LLC,target_nze_global,720,0.48,technology,-0.4
power,coalcap,2028,vietnam,nze_2023,PVN Power Corporation,projected,600,0.09375,technology,0
power,coalcap,2028,vietnam,nze_2023,PVN Power Corporation,target_nze_global,360,0.04184100418410042,technology,-0.4
power,coalcap,2028,vietnam,nze_2023,Vinacomin Power JSC,projected,2500,1,technology,-0.038461538461538464
power,coalcap,2028,vietnam,nze_2023,Vinacomin Power JSC,target_nze_global,1560,0.48,technology,-0.4
power,coalcap,2028,vietnam,pdp8_2023,EVN (Electricity of Vietnam),projected,11800,0.5537306428906617,technology,-0.056
power,coalcap,2028,vietnam,pdp8_2023,EVN (Electricity of Vietnam),target_pdp8_ndc,11750,0.35062067319169254,technology,-0.06
power,coalcap,2028,vietnam,pdp8_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2028,vietnam,pdp8_2023,International Power Mong Duong,target_pdp8_ndc,1128,0.6351351351351351,technology,-0.06
power,coalcap,2028,vietnam,pdp8_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2028,vietnam,pdp8_2023,Nghi Son Power LLC,target_pdp8_ndc,1128,0.6351351351351351,technology,-0.06
power,coalcap,2028,vietnam,pdp8_2023,PVN Power Corporation,projected,600,0.09375,technology,0
power,coalcap,2028,vietnam,pdp8_2023,PVN Power Corporation,target_pdp8_ndc,564,0.060723514211886306,technology,-0.06
power,coalcap,2028,vietnam,pdp8_2023,Vinacomin Power JSC,projected,2500,1,technology,-0.038461538461538464
power,coalcap,2028,vietnam,pdp8_2023,Vinacomin Power JSC,target_pdp8_ndc,2444,0.6351351351351351,technology,-0.06
power,coalcap,2028,vietnam,steps_2023,EVN (Electricity of Vietnam),projected,11800,0.5537306428906617,technology,-0.056
power,coalcap,2028,vietnam,steps_2023,EVN (Electricity of Vietnam),target_steps,13000,0.3790418987083418,technology,0.04
power,coalcap,2028,vietnam,steps_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2028,vietnam,steps_2023,International Power Mong Duong,target_steps,1248,0.6582278481012658,technology,0.04
power,coalcap,2028,vietnam,steps_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2028,vietnam,steps_2023,Nghi Son Power LLC,target_steps,1248,0.6582278481012658,technology,0.04
power,coalcap,2028,vietnam,steps_2023,PVN Power Corporation,projected,600,0.09375,technology,0
power,coalcap,2028,vietnam,steps_2023,PVN Power Corporation,target_steps,624,0.07755406413124534,technology,0.04
power,coalcap,2028,vietnam,steps_2023,Vinacomin Power JSC,projected,2500,1,technology,-0.038461538461538464
power,coalcap,2028,vietnam,steps_2023,Vinacomin Power JSC,target_steps,2704,0.6582278481012658,technology,0.04
power,coalcap,2029,vietnam,nze_2023,EVN (Electricity of Vietnam),projected,11500,0.5455407969639469,technology,-0.08
power,coalcap,2029,vietnam,nze_2023,EVN (Electricity of Vietnam),target_nze_global,5500,0.18080210387902695,technology,-0.56
power,coalcap,2029,vietnam,nze_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2029,vietnam,nze_2023,International Power Mong Duong,target_nze_global,528,0.38596491228070173,technology,-0.56
power,coalcap,2029,vietnam,nze_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2029,vietnam,nze_2023,Nghi Son Power LLC,target_nze_global,528,0.38596491228070173,technology,-0.56
power,coalcap,2029,vietnam,nze_2023,PVN Power Corporation,projected,600,0.08823529411764706,technology,0
power,coalcap,2029,vietnam,nze_2023,PVN Power Corporation,target_nze_global,264,0.029891304347826088,technology,-0.56
power,coalcap,2029,vietnam,nze_2023,Vinacomin Power JSC,projected,2460,1,technology,-0.05384615384615385
power,coalcap,2029,vietnam,nze_2023,Vinacomin Power JSC,target_nze_global,1144,0.38596491228070173,technology,-0.56
power,coalcap,2029,vietnam,pdp8_2023,EVN (Electricity of Vietnam),projected,11500,0.5455407969639469,technology,-0.08
power,coalcap,2029,vietnam,pdp8_2023,EVN (Electricity of Vietnam),target_pdp8_ndc,11250,0.33786827642129924,technology,-0.1
power,coalcap,2029,vietnam,pdp8_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2029,vietnam,pdp8_2023,International Power Mong Duong,target_pdp8_ndc,1080,0.625,technology,-0.1
power,coalcap,2029,vietnam,pdp8_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2029,vietnam,pdp8_2023,Nghi Son Power LLC,target_pdp8_ndc,1080,0.625,technology,-0.1
power,coalcap,2029,vietnam,pdp8_2023,PVN Power Corporation,projected,600,0.08823529411764706,technology,0
power,coalcap,2029,vietnam,pdp8_2023,PVN Power Corporation,target_pdp8_ndc,540,0.05366726296958855,technology,-0.1
power,coalcap,2029,vietnam,pdp8_2023,Vinacomin Power JSC,projected,2460,1,technology,-0.05384615384615385
power,coalcap,2029,vietnam,pdp8_2023,Vinacomin Power JSC,target_pdp8_ndc,2340,0.625,technology,-0.1
power,coalcap,2029,vietnam,steps_2023,EVN (Electricity of Vietnam),projected,11500,0.5455407969639469,technology,-0.08
power,coalcap,2029,vietnam,steps_2023,EVN (Electricity of Vietnam),target_steps,13000,0.37821482602118006,technology,0.04
power,coalcap,2029,vietnam,steps_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2029,vietnam,steps_2023,International Power Mong Duong,target_steps,1248,0.6582278481012658,technology,0.04
power,coalcap,2029,vietnam,steps_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2029,vietnam,steps_2023,Nghi Son Power LLC,target_steps,1248,0.6582278481012658,technology,0.04
power,coalcap,2029,vietnam,steps_2023,PVN Power Corporation,projected,600,0.08823529411764706,technology,0
power,coalcap,2029,vietnam,steps_2023,PVN Power Corporation,target_steps,624,0.0755813953488372,technology,0.04
power,coalcap,2029,vietnam,steps_2023,Vinacomin Power JSC,projected,2460,1,technology,-0.05384615384615385
power,coalcap,2029,vietnam,steps_2023,Vinacomin Power JSC,target_steps,2704,0.6582278481012658,technology,0.04
power,coalcap,2030,vietnam,nze_2023,EVN (Electricity of Vietnam),projected,11000,0.5314009661835749,technology,-0.12
power,coalcap,2030,vietnam,nze_2023,EVN (Electricity of Vietnam),target_nze_global,3500.0000000000005,0.11854360711261643,technology,-0.72
power,coalcap,2030,vietnam,nze_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2030,vietnam,nze_2023,International Power Mong Duong,target_nze_global,336.00000000000006,0.27184466019417475,technology,-0.72
power,coalcap,2030,vietnam,nze_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2030,vietnam,nze_2023,Nghi Son Power LLC,target_nze_global,336.00000000000006,0.27184466019417475,technology,-0.72
power,coalcap,2030,vietnam,nze_2023,PVN Power Corporation,projected,600,0.08108108108108109,technology,0
power,coalcap,2030,vietnam,nze_2023,PVN Power Corporation,target_nze_global,168.00000000000003,0.01862940785096474,technology,-0.72
power,coalcap,2030,vietnam,nze_2023,Vinacomin Power JSC,projected,2400,1,technology,-0.07692307692307693
power,coalcap,2030,vietnam,nze_2023,Vinacomin Power JSC,target_nze_global,728.0000000000001,0.27184466019417475,technology,-0.72
power,coalcap,2030,vietnam,pdp8_2023,EVN (Electricity of Vietnam),projected,11000,0.5314009661835749,technology,-0.12
power,coalcap,2030,vietnam,pdp8_2023,EVN (Electricity of Vietnam),target_pdp8_ndc,10875,0.3247722860982529,technology,-0.13
power,coalcap,2030,vietnam,pdp8_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2030,vietnam,pdp8_2023,International Power Mong Duong,target_pdp8_ndc,1044,0.6126760563380281,technology,-0.13
power,coalcap,2030,vietnam,pdp8_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2030,vietnam,pdp8_2023,Nghi Son Power LLC,target_pdp8_ndc,1044,0.6126760563380281,technology,-0.13
power,coalcap,2030,vietnam,pdp8_2023,PVN Power Corporation,projected,600,0.08108108108108109,technology,0
power,coalcap,2030,vietnam,pdp8_2023,PVN Power Corporation,target_pdp8_ndc,522,0.04720564297341291,technology,-0.13
power,coalcap,2030,vietnam,pdp8_2023,Vinacomin Power JSC,projected,2400,1,technology,-0.07692307692307693
power,coalcap,2030,vietnam,pdp8_2023,Vinacomin Power JSC,target_pdp8_ndc,2262,0.6126760563380281,technology,-0.13
power,coalcap,2030,vietnam,steps_2023,EVN (Electricity of Vietnam),projected,11000,0.5314009661835749,technology,-0.12
power,coalcap,2030,vietnam,steps_2023,EVN (Electricity of Vietnam),target_steps,13125,0.3772635814889336,technology,0.05
power,coalcap,2030,vietnam,steps_2023,International Power Mong Duong,projected,1200,1,technology,0
power,coalcap,2030,vietnam,steps_2023,International Power Mong Duong,target_steps,1260,0.65625,technology,0.05
power,coalcap,2030,vietnam,steps_2023,Nghi Son Power LLC,projected,1200,1,technology,0
power,coalcap,2030,vietnam,steps_2023,Nghi Son Power LLC,target_steps,1260,0.65625,technology,0.05
power,coalcap,2030,vietnam,steps_2023,PVN Power Corporation,projected,600,0.08108108108108109,technology,0
power,coalcap,2030,vietnam,steps_2023,PVN Power Corporation,target_steps,630,0.073943661971831,technology,0.05
power,coalcap,2030,vietnam,steps_2023,Vinacomin Power JSC,projected,2400,1,technology,-0.07692307692307693
power,coalcap,2030,vietnam,steps_2023,Vinacomin Power JSC,target_steps,2730,0.65625,technology,0.05
power,gascap,2025,vietnam,nze_2023,Dung Quat LNG Power Consortium,projected,0,NA,technology,NA
power,gascap,2025,vietnam,nze_2023,Dung Quat LNG Power Consortium,target_nze_global,0,NA,technology,NA
power,gascap,2025,vietnam,nze_2023,EVN (Electricity of Vietnam),projected,1500,0.06880733944954129,technology,0
power,gascap,2025,vietnam,nze_2023,EVN (Electricity of Vietnam),target_nze_global,1500,0.04526798647996137,technology,0
power,gascap,2025,vietnam,nze_2023,PVN Power Corporation,projected,4200,0.875,technology,0
power,gascap,2025,vietnam,nze_2023,PVN Power Corporation,target_nze_global,4200,0.5756578947368421,technology,0
power,gascap,2025,vietnam,pdp8_2023,Dung Quat LNG Power Consortium,projected,0,NA,technology,NA
power,gascap,2025,vietnam,pdp8_2023,Dung Quat LNG Power Consortium,target_pdp8_ndc,0,NA,technology,NA
power,gascap,2025,vietnam,pdp8_2023,EVN (Electricity of Vietnam),projected,1500,0.06880733944954129,technology,0
power,gascap,2025,vietnam,pdp8_2023,EVN (Electricity of Vietnam),target_pdp8_ndc,1500,0.04526798647996137,technology,0
power,gascap,2025,vietnam,pdp8_2023,PVN Power Corporation,projected,4200,0.875,technology,0
power,gascap,2025,vietnam,pdp8_2023,PVN Power Corporation,target_pdp8_ndc,4200,0.5756578947368421,technology,0
power,gascap,2025,vietnam,steps_2023,Dung Quat LNG Power Consortium,projected,0,NA,technology,NA
power,gascap,2025,vietnam,steps_2023,Dung Quat LNG Power Consortium,target_steps,0,NA,technology,NA
power,gascap,2025,vietnam,steps_2023,EVN (Electricity of Vietnam),projected,1500,0.06880733944954129,technology,0
power,gascap,2025,vietnam,steps_2023,EVN (Electricity of Vietnam),target_steps,1500,0.04526798647996137,technology,0
power,gascap,2025,vietnam,steps_2023,PVN Power Corporation,projected,4200,0.875,technology,0
power,gascap,2025,vietnam,steps_2023,PVN Power Corporation,target_steps,4200,0.5756578947368421,technology,0
power,gascap,2026,vietnam,nze_2023,Dung Quat LNG Power Consortium,projected,0,NA,technology,NA
power,gascap,2026,vietnam,nze_2023,Dung Quat LNG Power Consortium,target_nze_global,0,NA,technology,NA
power,gascap,2026,vietnam,nze_2023,EVN (Electricity of Vietnam),projected,1520,0.0695016003657979,technology,0.013333333333333334
